,Stage 0,
m_dry,1091.464866,
m_wet,2350.766376,
v_e,6276.256,
dV_avail,4815.273425,
m_dot,3.186613166,
dv_prev,0,
dV_req_stage,638.9433022,
ign_after_t_0,FALSE,
dV_before_t_0,319.4716511,
t_burn_req,71.40407952,
t_total,71.40407952,
t_ign,36.6104896,
highestUsedStage,0,
usedStages:LENGTH,1,
a_i,8.507863736,
a_f,9.419614255,
dV_req,638.9433022,
,Stage 0,
Isp,640,
T,20000,
m_dry,1091.464866,
m_wet,2123.191835,
v_e,6276.256,
dV_avail,4176.219682,
m_dot,3.186613166,
dv_prev,0,
dV_req_stage,52.19449998,
ign_after_t_0,FALSE,
dV_before_t_0,26.09724999,
t_burn_req,5.517970776,
t_total,5.517970776,
t_ign,2.764721438,
highestUsedStage,0,
usedStages:LENGTH,1,
a_i,9.41978001,
a_f,9.49844327,
dV_req,52.19449998,
,Stage 0,
Isp,640,
T,20000,
m_dry,178374.8705,
m_wet,178973.7152,
v_e,6276.256,
dV_avail,21.03551841,
m_dot,3.186613166,
dv_prev,0,
dV_req_stage,5.913936246,
ign_after_t_0,FALSE,
dV_before_t_0,2.956968123,
t_burn_req,52.8970315,
t_total,52.8970315,
t_ign,26.45474617,
highestUsedStage,0,
usedStages:LENGTH,1,
a_i,0.111748253,
a_f,0.1118536,
dV_req,5.913936246,
,Stage 0,
Isp,640,
T,20000,
m_dry,66173.02087,
m_wet,66572.97481,
v_e,6276.256,
dV_avail,37.81991218,
m_dot,3.186613166,
dv_prev,0,
dV_req_stage,1.03021623,
ign_after_t_0,FALSE,
dV_before_t_0,0.515108115,
t_burn_req,3.428946526,
t_total,3.428946526,
t_ign,1.714543618,
highestUsedStage,0,
usedStages:LENGTH,1,
a_i,0.300422207,
a_f,0.300471524,
dV_req,1.03021623,
,Stage 0,
Isp,640,
T,20000,
m_dry,178354.0825,
m_wet,179293.5527,
v_e,6276.256,
dV_avail,32.97306329,
m_dot,3.186613166,
dv_prev,0,
dV_req_stage,3.646288079,
ign_after_t_0,FALSE,
dV_before_t_0,1.82314404,
t_burn_req,32.6783038,
t_total,32.6783038,
t_ign,16.34152502,
highestUsedStage,0,
usedStages:LENGTH,1,
a_i,0.111548908,
a_f,0.111613733,
dV_req,3.646288079,
,Stage 0,
Isp,700,
T,249999.9847,
m_dry,22821.46476,
m_wet,46690.59107,
v_e,6864.655,
dV_avail,4914.002449,
m_dot,36.41843395,
dv_prev,0,
dV_req_stage,116.8145501,
ign_after_t_0,FALSE,
dV_before_t_0,58.40727504,
t_burn_req,21.63198715,
t_total,21.63198715,
t_ign,10.86200673,
highestUsedStage,0,
usedStages:LENGTH,1,
a_i,5.354397514,
a_f,5.446291953,
dV_req,116.8145501,
,Stage 0,
Isp,700,
T,249999.9847,
m_dry,22804.06114,
m_wet,45841.84036,
v_e,6864.655,
dV_avail,4793.304243,
m_dot,36.41843395,
dv_prev,0,
dV_req_stage,57.54188996,
ign_after_t_0,FALSE,
dV_before_t_0,28.77094498,
t_burn_req,10.50720616,
t_total,10.50720616,
t_ign,5.264612437,
highestUsedStage,0,
usedStages:LENGTH,1,
a_i,5.453532903,
a_f,5.499438413,
dV_req,57.54188996,
,Stage 0,
Isp,700,
T,249999.9847,
m_dry,22804.0621,
m_wet,45459.00849,
v_e,6864.655,
dV_avail,4735.735508,
m_dot,36.41843395,
dv_prev,0,
dV_req_stage,5.787554381,
ign_after_t_0,FALSE,
dV_before_t_0,2.893777191,
t_burn_req,1.051942493,
t_total,1.051942493,
t_ign,0.526082108,
highestUsedStage,0,
usedStages:LENGTH,1,
a_i,5.49945969,
a_f,5.50409821,
dV_req,5.787554381,
,Stage 0,
Isp,700,
T,249999.9847,
m_dry,16640.56156,
m_wet,35666.85369,
v_e,6864.655,
dV_avail,5233.466119,
m_dot,36.41843395,
dv_prev,0,
dV_req_stage,734.9678272,
ign_after_t_0,FALSE,
dV_before_t_0,367.4839136,
t_burn_req,99.4378157,
t_total,99.4378157,
t_ign,51.04938526,
highestUsedStage,0,
usedStages:LENGTH,1,
a_i,7.009308612,
a_f,7.801410752,
dV_req,734.9678272,
,Stage 0,
Isp,700,
T,249999.9847,
m_dry,16598.95785,
m_wet,35625.24999,
v_e,6864.655,
dV_avail,5242.638225,
m_dot,36.41843395,
dv_prev,0,
dV_req_stage,728.8573495,
ign_after_t_0,FALSE,
dV_before_t_0,364.4286747,
t_burn_req,98.53913859,
t_total,98.53913859,
t_ign,50.57706604,
highestUsedStage,0,
usedStages:LENGTH,1,
a_i,7.017494188,
a_f,7.803572023,
dV_req,728.8573495,
,Stage 0,
Isp,700,
T,249999.9847,
m_dry,16598.9569,
m_wet,32035.27831,
v_e,6864.655,
dV_avail,4513.496155,
m_dot,36.41843395,
dv_prev,0,
dV_req_stage,22.91997185,
ign_after_t_0,FALSE,
dV_before_t_0,11.45998593,
t_burn_req,2.932093271,
t_total,2.932093271,
t_ign,1.467270359,
highestUsedStage,0,
usedStages:LENGTH,1,
a_i,7.803896141,
a_f,7.829995634,
dV_req,22.91997185,
,Stage 1,Stage 0
Isp,690,640
T,60000,650000
m_dry,2540.488467,7159.999996
m_wet,14540.4882,13285.41271
v_e,6766.5885,6276.256
dV_avail,11804.85954,3879.70947
m_dot,8.867097504,103.5649279
dv_prev,10779.72345,0
dV_req_stage,0,1815.39501
ign_after_t_0,TRUE,FALSE
dV_before_t_0,0,907.6975051
t_burn_req,0,32.22079951
t_total,32.22079951,
t_ign,17.27334899,
highestUsedStage,0,
usedStages:LENGTH,2,
a_i,48.92584178,
a_f,65.33669352,
dV_req,1815.39501,
,Stage 1,Stage 0
Isp,690,640
T,60000,650000
m_dry,2560.48847,7159.999996
m_wet,14560.4882,16312.09685
v_e,6766.5885,6276.256
dV_avail,11761.09898,5167.850301
m_dot,8.867097504,103.5649279
dv_prev,12636.81481,0
dV_req_stage,0,3136.514961
ign_after_t_0,TRUE,FALSE
dV_before_t_0,0,1568.25748
t_burn_req,0,61.94922377
t_total,61.94922377,
t_ign,34.82443844,
highestUsedStage,0,
usedStages:LENGTH,2,
a_i,39.84772809,
a_f,65.6809143,
dV_req,3136.514961,
,Stage 1,Stage 0
Isp,690,640
T,60000,650000
m_dry,2560.48847,7159.999996
m_wet,14560.4882,16312.09685
v_e,6766.5885,6276.256
dV_avail,11761.09898,5167.850301
m_dot,8.867097504,103.5649279
dv_prev,9171.860702,0
dV_req_stage,0,3136.517783
ign_after_t_0,TRUE,FALSE
dV_before_t_0,0,1568.258891
t_burn_req,0,61.94926674
t_total,61.94926674,
t_ign,34.82446602,
highestUsedStage,0,
usedStages:LENGTH,2,
a_i,39.84772809,
a_f,65.68094383,
dV_req,3136.517783,
,Stage 1,Stage 0
Isp,690,640
T,60000,650000
m_dry,2560.488738,21720.48855
m_wet,14560.48847,30965.6829
v_e,6766.5885,6276.256
dV_avail,11761.0984,2225.7085
m_dot,8.867097504,103.5649279
dv_prev,2225.7085,0
dV_req_stage,919.9847285,2225.7085
ign_after_t_0,TRUE,FALSE
dV_before_t_0,0,1572.846614
t_burn_req,208.7451731,89.26954852
t_total,298.0147216,
t_ign,66.27837256,
highestUsedStage,1,
usedStages:LENGTH,2,
a_i,4.120740875,
a_f,29.92566206,
dV_req,3145.693228,
,Stage 1,Stage 0
Isp,700,640
T,249999.9847,650000
m_dry,10495.48843,25655.488
m_wet,18495.48825,50666.13507
v_e,6864.655,6276.256
dV_avail,3889.385377,4270.993677
m_dot,36.41843395,103.5649279
dv_prev,4270.993677,0
dV_req_stage,0,3141.318542
ign_after_t_0,TRUE,FALSE
dV_before_t_0,0,1570.659271
t_burn_req,0,192.644258
t_total,192.644258,
t_ign,108.3121268,
highestUsedStage,0,
lowestUsedStage,0,
usedStages:LENGTH,2,
a_i,12.82908197,
a_f,21.1623355,
dV_req,3141.318542,
,Stage 0,
Isp,690,
T,60000,
m_dry,2560.488134,
m_wet,12657.09019,
v_e,6766.5885,
dV_avail,10813.14125,
m_dot,8.867097504,
dv_prev,0,
dV_req_stage,728.0749346,
ign_after_t_0,FALSE,
dV_before_t_0,364.0374673,
t_burn_req,145.6141107,
t_total,145.6141107,
t_ign,74.76506605,
highestUsedStage,0,
lowestUsedStage,0,
usedStages:LENGTH,1,
a_i,4.740426044,
a_f,5.278941152,
dV_req,728.0749346,
,Stage 0,
Isp,690,
T,60000,
m_dry,2560.488134,
m_wet,12657.09019,
v_e,6766.5885,
dV_avail,10813.14125,
m_dot,8.867097504,
dv_prev,0,
dV_req_stage,728.0746722,
ign_after_t_0,FALSE,
dV_before_t_0,364.0373361,
t_burn_req,145.614061,
t_total,145.614061,
t_ign,74.76503983,
highestUsedStage,0,
lowestUsedStage,0,
usedStages:LENGTH,1,
a_i,4.740426044,
a_f,5.278940948,
dV_req,728.0746722,
,Stage 0,
Isp,690,
T,60000,
m_dry,2560.487184,
m_wet,11365.14259,
v_e,6766.5885,
dV_avail,10084.60857,
m_dot,8.867097504,
dv_prev,0,
dV_req_stage,181.0003179,
ign_after_t_0,FALSE,
dV_before_t_0,90.50015893,
t_burn_req,33.83042277,
t_total,33.83042277,
t_ign,17.02832647,
highestUsedStage,0,
lowestUsedStage,0,
usedStages:LENGTH,1,
a_i,5.279300239,
a_f,5.422422563,
dV_req,181.0003179,
,Stage 0,
Isp,690,
T,60000,
m_dry,2560.488259,
m_wet,11065.1641,
v_e,6766.5885,
dV_avail,9903.604892,
m_dot,8.867097504,
dv_prev,0,
dV_req_stage,210.5313489,
ign_after_t_0,FALSE,
dV_before_t_0,105.2656745,
t_burn_req,38.22827637,
t_total,38.22827637,
t_ign,19.26281148,
highestUsedStage,0,
lowestUsedStage,0,
usedStages:LENGTH,1,
a_i,5.422422973,
a_f,5.593784805,
dV_req,210.5313489,
,Stage 0,
Isp,690,
T,60000,
m_dry,2560.488325,
m_wet,10437.77848,
v_e,6766.5885,
dV_avail,9508.638724,
m_dot,8.867097504,
